,x,y,time,theta
428.0,204.87600708007812,456.0404357910156,14.470348358154297,0.04406783624145372
429.0,208.5,477.5,14.502334833145142,0.059918635512291374
430.0,202.0,475.5,14.534342288970947,0.05844326258512622
431.0,210.72251892089844,474.1217956542969,14.570312261581421,0.05742635024340581
432.0,204.0,477.0,14.602358102798462,0.059549829339631544
433.0,208.5,480.0,14.634333848953247,0.061762294767752524
434.0,206.0,486.5,14.670330286026001,0.0665528935919733
435.0,201.76498413085938,476.8525390625,14.70235276222229,0.05944105561014995
436.0,194.7146453857422,492.7423095703125,14.73432993888855,0.07114957054593651
437.0,203.0,474.5,14.770362854003906,0.05770542811117951
438.0,203.0,476.0,14.802353620529175,0.05881214285344011
439.0,202.5,477.5,14.83431339263916,0.059918635512291374
440.0,214.0,476.5,14.870429039001465,0.05918099844581315
441.0,190.2895965576172,464.4563293457031,14.902346849441528,0.05028943301610045
442.0,215.5,477.0,14.934333562850952,0.059549829339631544
443.0,206.0,476.0,14.96642518043518,0.05881214285344011
444.0,208.0,480.0,15.002347230911255,0.061762294767752524
445.0,205.5,478.5,15.034352779388428,0.060656173603767516
446.0,192.5,478.3625793457031,15.066342830657959,0.060554826509377824
447.0,204.0,476.0,15.102372884750366,0.05881214285344011
448.0,206.0,475.0,15.134341955184937,0.05807435766349489
449.0,205.0,474.5,15.166370153427124,0.05770542811117951
450.0,205.5,476.5,15.202309846878052,0.05918099844581315
451.0,205.5,479.5,15.234327793121338,0.06139361253960479
452.0,196.9125213623047,469.9332580566406,15.26637077331543,0.054334680047586015
453.0,195.91915893554688,507.8648681640625,15.30235242843628,0.08226891961948313
454.0,197.6317138671875,492.3992919921875,15.334357738494873,0.07089708369611908
455.0,202.0,478.5,15.366372346878052,0.060656173603767516
456.0,186.77212524414062,487.0147399902344,15.402371644973755,0.06693208382475352
457.0,206.0,474.5,15.434362649917603,0.05770542811117951
458.0,211.8372802734375,468.6875305175781,15.466379165649414,0.053414844687479146
459.0,202.5,472.0,15.502410888671875,0.05586041168218486
460.0,202.0,477.5,15.534395217895508,0.059918635512291374
461.0,200.57994079589844,491.4897155761719,15.566372871398926,0.07022750885518847
462.0,199.30203247070312,481.5620422363281,15.598399877548218,0.06291392896335063
463.0,198.5,486.3586120605469,15.634386539459229,0.06644873357134795
464.0,197.5,491.078125,15.666374206542969,0.06992449330262412
465.0,196.5,499.95928955078125,15.698342323303223,0.07645902716984404
466.0,183.04312133789062,466.988037109375,15.734377384185791,0.05215970856507418
467.0,186.0,479.8935546875,15.766386032104492,0.06168380785959826
468.0,181.39199829101562,502.742919921875,15.798385620117188,0.07850548497313048
469.0,216.0,151.5,15.834384202957153,-0.18468495421019976
470.0,198.5,190.0,15.866381168365479,-0.15547210526922514
471.0,217.31198120117188,192.2925262451172,15.898380756378174,-0.15373441661361734
472.0,226.10617065429688,208.25216674804688,15.934418678283691,-0.14164360285605032
473.0,197.6437225341797,195.47122192382812,15.966349840164185,-0.15132539592490807
474.0,180.50228881835938,185.47259521484375,15.998359680175781,-0.15890442648303763
475.0,173.1185302734375,193.28201293945312,16.034451246261597,-0.152984473844143
476.0,173.6368865966797,201.1623992919922,16.066370487213135,-0.14701333846582842
477.0,173.5,204.6508026123047,16.098389148712158,-0.14437096747765443
478.0,165.4547119140625,209.87863159179688,16.13043713569641,-0.14041205057059042
479.0,171.0,212.79234313964844,16.166367292404175,-0.1382061043598549
480.0,164.31988525390625,225.5899200439453,16.19837737083435,-0.1285219091625486
481.0,139.71795654296875,213.73379516601562,16.230359077453613,-0.1374934231070373
482.0,158.1599884033203,233.7847442626953,16.26639723777771,-0.12232491551443611
483.0,128.2234878540039,224.451171875,16.298377513885498,-0.1293833039013656
484.0,154.0,247.631591796875,16.33036971092224,-0.11186164447704874
485.0,147.21006774902344,246.17324829101562,16.366346836090088,-0.11296315479163724
486.0,152.0,251.0,16.398370265960693,-0.10931787016370614
487.0,155.0,259.0,16.43041157722473,-0.10327887728576168
488.0,157.5,263.5,16.466360092163086,-0.0998835174933714
489.0,161.5,266.5,16.498397827148438,-0.09762058589883554
490.0,166.5,265.0,16.53038001060486,-0.09875198706766442
491.0,175.08863830566406,261.43353271484375,16.56639337539673,-0.10144257496313569
492.0,206.5,274.5,16.598329305648804,-0.09158865829037535
493.0,222.5,282.5,16.630346298217773,-0.08556053348961179
494.0,241.28524780273438,268.32171630859375,16.666375398635864,-0.09624669941674158
495.0,257.104736328125,278.9144592285156,16.698354959487915,-0.08826181736943597
496.0,278.462158203125,309.2440490722656,16.730371713638306,-0.06543744620636913
497.0,302.98681640625,302.1463317871094,16.762458324432373,-0.07077351864966924
498.0,349.51434326171875,323.5408020019531,16.798407554626465,-0.054699382677089126
499.0,365.1955871582031,311.91204833984375,16.830390691757202,-0.0634325042153267
500.0,395.1645812988281,325.5218200683594,16.862442016601562,-0.05321257790171899
501.0,422.22113037109375,346.3760681152344,16.89835023880005,-0.0375778631869676
502.0,434.0,355.5,16.93039321899414,-0.030747543659657428
503.0,448.34979248046875,359.6441345214844,16.962456703186035,-0.027647254996405135
504.0,457.83636474609375,371.4788818359375,16.998430252075195,-0.018800800415476604
505.0,461.212158203125,388.5356750488281,17.030377626419067,-0.0060704199988534935
506.0,465.4891662597656,397.6229553222656,17.062444925308228,0.0007021786354325377
507.0,469.08795166015625,407.10638427734375,17.09842801094055,0.007762615930140826
508.0,473.57763671875,407.5397033691406,17.130381107330322,0.008085039832782692
509.0,475.58251953125,409.58349609375,17.16242480278015,0.009605566472456806
510.0,487.8535461425781,401.3282775878906,17.1984121799469,0.003461709517391165
511.0,487.8736267089844,399.98297119140625,17.230358123779297,0.002459929500359115
512.0,496.37164306640625,399.895263671875,17.262407302856445,0.0023946129355723045
513.0,489.1314697265625,409.5648498535156,17.294403076171875,0.009591695800783895
514.0,498.9015197753906,407.3200378417969,17.330405950546265,0.007921593208195243
515.0,491.8775634765625,409.71429443359375,17.362420558929443,0.009702864644432041
516.0,501.12457275390625,411.4256286621094,17.394428968429565,0.010975754368050206
517.0,501.46759033203125,400.0956726074219,17.430440664291382,0.0025438582862416514
518.0,494.1239929199219,408.7431945800781,17.462449073791504,0.008980448391616769
519.0,500.9844665527344,404.57080078125,17.49440288543701,0.005875617195925775
520.0,482.06201171875,422.8195495605469,17.53040361404419,0.01944402905449949
521.0,486.5,428.0,17.562650203704834,0.02329048368669262
522.0,488.5,424.5,17.594435453414917,0.020692016438716543
523.0,484.5,433.0,17.630351781845093,0.02700066859997252
524.0,492.5,444.0,17.662397146224976,0.035155053711923456
525.0,491.0,446.5,17.694427251815796,0.037006765373046646
526.0,489.0,471.0,17.730459451675415,0.0551222334890501
527.0,494.0,474.0,17.762407302856445,0.057336473950822975
528.0,482.08551025390625,481.29718017578125,17.794473886489868,0.06271867337233333
529.0,468.0,489.5,17.826438426971436,0.0687625087098232
530.0,456.40570068359375,511.8314208984375,17.86239790916443,0.08518152826047748
531.0,445.5,522.0,17.894453763961792,0.09264065817908812
532.0,485.0,537.0,17.926414251327515,0.103623638556326
533.0,474.3263244628906,555.7394409179688,17.96240210533142,0.11730996826646345
534.0,471.02630615234375,560.8378295898438,17.994436740875244,0.12102677378965049
535.0,466.0,559.5,18.02635931968689,0.12005175951681185
536.0,466.5,560.0,18.06238293647766,0.12041618477946031
537.0,471.5,560.0,18.094393968582153,0.12041618477946031
538.0,476.0316162109375,558.2631225585938,18.12641954421997,0.11915013914099554
539.0,510.0,525.0,18.16234588623047,0.0948391963916912
540.0,505.0,503.5,18.19442868232727,0.07906193341455292
541.0,513.3337707519531,462.3583679199219,18.22638463973999,0.04873911425565913
542.0,505.5694274902344,380.4398498535156,18.26241445541382,-0.012109833002402148
543.0,487.5,320.0,18.294389486312866,-0.057357523122084725
544.0,466.5,273.0,18.326417207717896,-0.09271935824757585
545.0,414.3358154296875,239.58880615234375,18.36246347427368,-0.11793789736271648
546.0,401.0892028808594,216.3764190673828,18.394411325454712,-0.135493172555562
547.0,392.8656311035156,192.20924377441406,18.426422119140625,-0.15379753919046868
548.0,413.0155334472656,180.4768524169922,18.458399772644043,-0.16269277019750555
549.0,424.5,156.5,18.494367122650146,-0.18088802679037025
550.0,420.8851623535156,145.6883087158203,18.526469469070435,-0.18909931234396526
551.0,410.0,142.5,18.558409452438354,-0.19152150281866456
552.0,405.0,144.5,18.594361066818237,-0.19000204484233296
553.0,364.02679443359375,146.0,18.62637233734131,-0.1888625346721718
554.0,348.10076904296875,162.707275390625,18.65837025642395,-0.17617551073188276
555.0,328.6253662109375,189.4457550048828,18.69442081451416,-0.15589224470991847
556.0,327.1614990234375,220.7680206298828,18.72640895843506,-0.13216982001914285
557.0,300.5,275.5,18.758354425430298,-0.09083493255000075
558.0,298.5,350.0,18.794393301010132,-0.034864184386460606
559.0,287.50152587890625,433.8368835449219,18.82641839981079,0.027621446051109166
560.0,276.7100830078125,479.5672302246094,18.858360052108765,0.06144318716321945
561.0,277.3445739746094,465.4036560058594,18.894455194473267,0.0509893344271134
562.0,251.88427734375,490.96380615234375,18.926430463790894,0.0698403280039428
563.0,216.62547302246094,502.96173095703125,18.958351135253906,0.07866631561630016
564.0,188.5,484.5,18.990463495254517,0.06507931357287494
565.0,176.0,507.5,19.026355266571045,0.08200091712605195
566.0,162.0,514.0,19.058383226394653,0.08677320057135363
567.0,144.9578857421875,519.5054321289062,19.090453624725342,0.09081179138099088
568.0,134.5,527.547607421875,19.126399755477905,0.09670544186593333
569.0,144.0,549.6744384765625,19.158428192138672,0.11288467544897823
570.0,135.0,550.6199951171875,19.190414905548096,0.11357486626753777
571.0,138.5,518.0,19.22637939453125,0.0897077786814739
572.0,132.24688720703125,516.7531127929688,19.258405685424805,0.0887931884022305
573.0,137.5,523.1504516601562,19.290419816970825,0.09348387610139586
574.0,149.37071228027344,548.0984497070312,19.326391220092773,0.11173409119593503
575.0,162.82008361816406,516.3345947265625,19.358397960662842,0.08848616896054473
576.0,181.5711212158203,515.221923828125,19.390426635742188,0.0876698378232022
577.0,188.04574584960938,509.45550537109375,19.426478624343872,0.08343710994663961
578.0,194.3449249267578,499.02581787109375,19.458388328552246,0.07577258246719037
579.0,221.18505859375,504.920166015625,19.490402698516846,0.08010558501670989
580.0,249.9645233154297,480.220947265625,19.5224392414093,0.06192520551060143
581.0,276.61016845703125,452.6466979980469,19.558387994766235,0.041557044980874425
582.0,303.557861328125,439.1804504394531,19.590404987335205,0.03158365233684002
583.0,339.7273254394531,429.6432189941406,19.622400999069214,0.024510061882254797
584.0,370.0,417.0,19.658467292785645,0.015120203917609154
585.0,396.1842041015625,422.0,19.69041347503662,0.01883529905803527
586.0,417.35675048828125,429.8424377441406,19.722450017929077,0.024657903213616217
587.0,423.15472412109375,419.0900573730469,19.758408069610596,0.016673424566923056
588.0,429.6982727050781,457.7183837890625,19.790416717529297,0.04530882957205634
589.0,452.41015625,448.20721435546875,19.822410106658936,0.03827093797610892
590.0,454.1170349121094,462.5,19.858417749404907,0.048843788666965315
591.0,452.5,468.0,19.89040231704712,0.05290711285462496
592.0,464.27374267578125,446.5190124511719,19.922444105148315,0.03702084537357375
593.0,457.5,446.5,19.95849323272705,0.037006765373046646
594.0,452.0,451.0,19.99038791656494,0.04033837496092435
595.0,455.67388916015625,449.0349426269531,20.022427558898926,0.038883763088214784
596.0,456.5,447.5,20.058460235595703,0.0377472869267631
597.0,460.1070861816406,445.1505432128906,20.09040355682373,0.036007315668997564
598.0,464.5,440.5,20.12244153022766,0.03256168327226333
599.0,472.17578125,445.0860290527344,20.154417753219604,0.03595953022608889
600.0,468.38751220703125,424.0256042480469,20.190409898757935,0.020339731663476468
601.0,489.5882873535156,416.1936950683594,20.222431898117065,0.014520897949538147
602.0,492.3136291503906,404.0949401855469,20.254403829574585,0.0055214171760033515
603.0,496.0511474609375,397.97442626953125,20.290451526641846,0.0009639855747163306
604.0,503.0,383.5,20.32244563102722,-0.00982636080194127
605.0,508.39202880859375,374.1838684082031,20.354427576065063,-0.016780368775608068
606.0,517.1115112304688,361.4999694824219,20.39042854309082,-0.02625930320967962
607.0,521.1630249023438,341.1266784667969,20.42242455482483,-0.0415104415544324
608.0,532.0324096679688,325.2764587402344,20.454421043395996,-0.05339671301897814
609.0,530.5,303.0,20.490403413772583,-0.07013155489593054
610.0,537.7994995117188,289.6760559082031,20.522411108016968,-0.08015658585411023
611.0,538.8350219726562,268.9400634765625,20.554426431655884,-0.09578040341539612
612.0,534.5663452148438,258.4123840332031,20.590489387512207,-0.1037223322791456
613.0,523.1121215820312,237.81228637695312,20.62242102622986,-0.11928050074124544
614.0,508.5,213.0,20.65446376800537,-0.13804890411412984
615.0,497.8600769042969,206.042236328125,20.686443328857422,-0.14331714548830557
616.0,508.7166442871094,191.34829711914062,20.722431182861328,-0.15445009660350675
617.0,495.3536376953125,179.37493896484375,20.754466772079468,-0.16352850084962225
618.0,492.3096618652344,169.2631378173828,20.78638243675232,-0.1711998455032753
619.0,488.9654541015625,162.63815307617188,20.82243251800537,-0.17622798038328688
620.0,482.3382568359375,155.35462951660156,20.85443115234375,-0.1817577296021623
621.0,467.2540283203125,155.42550659179688,20.8864164352417,-0.18170390991254604
622.0,462.0,152.56936645507812,20.922435760498047,-0.18387282195460322
623.0,464.0,140.5,20.95444631576538,-0.19304108615326093
624.0,460.0,137.5,20.986435890197754,-0.19532069239725233
625.0,439.0,133.0,21.022418975830078,-0.19874061043203978
626.0,427.9342956542969,143.32846069335938,21.05449652671814,-0.19089208190623838
627.0,403.8397216796875,150.2832794189453,21.086390733718872,-0.1856090411072473
628.0,346.5489807128906,148.81468200683594,21.122487783432007,-0.18672449098635252
629.0,346.016845703125,174.53355407714844,21.15444254875183,-0.16720094240262282
630.0,300.1905517578125,180.97268676757812,21.186434507369995,-0.16231672730584257
631.0,280.6365051269531,195.3583221435547,21.22248673439026,-0.15141095130232676
632.0,219.4128875732422,204.69692993164062,21.254417419433594,-0.1443360309094628
633.0,165.62864685058594,223.5404815673828,21.286433935165405,-0.1300722322188825
634.0,129.72222137451172,242.36111450195312,21.318495988845825,-0.11584305672130324
635.0,115.0,262.5,21.354461908340454,-0.10063794257306391
636.0,129.88497924804688,288.57354736328125,21.386411428451538,-0.08098662526917438
637.0,155.3098907470703,295.30987548828125,21.41847014427185,-0.07591627657703154
638.0,145.29425048828125,284.5545349121094,21.454477310180664,-0.08401303595912654
639.0,140.5,276.5,21.48645043373108,-0.09008126643606798
640.0,145.0,271.0,21.518449783325195,-0.0942271649497903
641.0,162.5,268.0,21.554463386535645,-0.09648931468874933
642.0,180.5,259.0,21.586485385894775,-0.10327887728576168
643.0,201.5,247.0,21.618427515029907,-0.1123386819100484
644.0,228.0735321044922,247.75491333007812,21.654412984848022,-0.11176850297857013
645.0,204.31109619140625,204.59600830078125,21.686458587646484,-0.14441246849989503
646.0,227.33277893066406,198.05665588378906,21.718430519104004,-0.14936630560779568
647.0,267.5,204.5,21.754510641098022,-0.14448518517890058
648.0,303.29833984375,195.90328979492188,21.78646421432495,-0.15099798022108046
649.0,362.9776306152344,194.63418579101562,21.818437337875366,-0.15195971428310334
650.0,416.0,201.0,21.85051679611206,-0.14713636463783963
651.0,455.5,202.0,21.886489629745483,-0.14637882945553155
652.0,486.5,199.5,21.918503999710083,-0.14827274974946844
653.0,520.25537109375,208.11105346679688,21.950490713119507,-0.14175045892162252
654.0,548.63232421875,218.89706420898438,21.986504316329956,-0.13358555721443782
655.0,592.5984497070312,239.58291625976562,22.018484115600586,-0.11794234837307344
656.0,616.7013549804688,268.26043701171875,22.05049157142639,-0.0962929113857928
657.0,628.8160400390625,279.9830322265625,22.086482524871826,-0.08745669154511856
658.0,638.818603515625,293.95770263671875,22.1184983253479,-0.07693381003298966
659.0,648.583984375,313.8008117675781,22.1505069732666,-0.062013429093569356
660.0,659.7130737304688,328.96307373046875,22.186444759368896,-0.050630481507118935
661.0,666.646728515625,342.46087646484375,22.218457460403442,-0.0405107358508085
662.0,663.551025390625,378.346923828125,22.250500202178955,-0.013672002006790418
663.0,661.3206787109375,412.4736022949219,22.286478757858276,0.011755111442471211
664.0,663.69873046875,432.1068115234375,22.31844687461853,0.026338055542981853
665.0,653.4404907226562,466.2236633300781,22.350481510162354,0.051595099977819525
666.0,643.1355590820312,488.66680908203125,22.382496118545532,0.06814892271100259
667.0,643.4900512695312,486.5306091308594,22.41846466064453,0.06657544297119783
668.0,629.9749755859375,515.554443359375,22.45046091079712,0.08791381051220815
669.0,583.5,531.5,22.482444286346436,0.09959937430686694
670.0,529.9644775390625,552.203369140625,22.518493175506592,0.11473039574921445
671.0,520.6978759765625,557.2964477539062,22.550478219985962,0.11844536225082025
672.0,487.04510498046875,561.164794921875,22.58242654800415,0.12126503624974544
673.0,441.5783996582031,558.09912109375,22.618467092514038,0.11903057747107526
674.0,417.9439697265625,568.9418334960938,22.650477409362793,0.1269286408153747
675.0,392.99114990234375,562.4398803710938,22.68244504928589,0.12219408601610016
676.0,373.1524353027344,561.36181640625,22.718515872955322,0.12140860164654005
677.0,340.0,565.0,22.750492572784424,0.12405887563527701
678.0,309.0,557.5,22.782471418380737,0.11859377555195866
679.0,278.5,546.5,22.818482160568237,0.11056682640075904
680.0,255.0,536.5,22.850470066070557,0.10325793272816935
681.0,255.69580078125,535.4624633789062,22.882524967193604,0.10249897914733724
682.0,264.55682373046875,496.05963134765625,22.918551683425903,0.07359075138384263
683.0,240.52601623535156,480.89404296875,22.950424432754517,0.06242146830134132
684.0,210.0,459.0,22.98248267173767,0.04625651910623846
685.0,210.0,417.5,23.014621019363403,0.015491812557544282
686.0,219.9463653564453,384.160888671875,23.05047869682312,-0.009333308043860955
687.0,222.07249450683594,347.9873962402344,23.08241891860962,-0.03637114514107398
688.0,217.5,312.5,23.114491939544678,-0.06299073573163388
689.0,227.05479431152344,281.4520568847656,23.150479793548584,-0.08634995477434729
690.0,239.0,261.0,23.182477235794067,-0.10176968686586901
691.0,256.5,243.0,23.214465379714966,-0.11536035265487943
692.0,275.5,233.0,23.250494480133057,-0.12291819941797319
693.0,280.0,224.0,23.282494068145752,-0.12972460595271015
694.0,296.0,220.0,23.314555406570435,-0.1327509545386309
695.0,372.5,227.0,23.3505277633667,-0.12745535659570126
696.0,397.5,225.5,23.38249397277832,-0.12858992597155733
697.0,416.5,217.0,23.414446353912354,-0.13502122064412797
698.0,444.0,223.5,23.450574159622192,-0.1301028570685881
699.0,455.0,223.5,23.48248791694641,-0.1301028570685881
700.0,477.92388916015625,233.18161010742188,23.514540672302246,-0.12278089540399034
701.0,504.70306396484375,247.78329467773438,23.5465304851532,-0.11174706741182419
702.0,521.7124633789062,262.5065002441406,23.582468509674072,-0.10063303844181704
703.0,533.637451171875,275.4933776855469,23.614482164382935,-0.09083992376296826
704.0,540.3662109375,288.9030456542969,23.64652943611145,-0.08073854979209436
705.0,552.3596801757812,293.4009094238281,23.682456731796265,-0.0773528402937124
706.0,558.9987182617188,300.5234375,23.714550256729126,-0.07199407587938506
707.0,557.8240966796875,311.60888671875,23.746529579162598,-0.06366029943859292
708.0,559.619384765625,312.9543151855469,23.782520294189453,-0.06264939342553388
709.0,556.6678466796875,311.9977111816406,23.814496755599976,-0.06336813839148356
710.0,553.7981567382812,304.9131774902344,23.846532344818115,-0.06869300660896147
711.0,553.4205322265625,303.9407958984375,23.88249683380127,-0.06942412569445425
712.0,548.3626098632812,285.7878723144531,23.914507627487183,-0.0830841976918458
713.0,542.5,289.0,23.94650626182556,-0.08066555526881236
714.0,537.8422241210938,278.29071044921875,23.982588529586792,-0.08873181829117224
715.0,530.6741333007812,266.0950927734375,24.01449990272522,-0.09792598146211737
716.0,519.3775634765625,255.07656860351562,24.04649782180786,-0.10624013128980447
717.0,519.0437622070312,242.94137573242188,24.08254313468933,-0.11540464478342358
718.0,507.424560546875,231.7451629638672,24.114505290985107,-0.12386694867774162
719.0,502.48065185546875,225.34799194335938,24.14657688140869,-0.12870490794635883
720.0,470.29241943359375,207.22988891601562,24.178505897521973,-0.14241772895125676
721.0,471.5,196.0,24.214510679244995,-0.15092469551572105
722.0,462.83929443359375,200.9340362548828,24.246546268463135,-0.14718633604300646
723.0,462.5081481933594,193.8900909423828,24.278524160385132,-0.15252362541861242
724.0,452.5,193.5,24.31455111503601,-0.15281926463040774
725.0,468.0,185.0,24.346521377563477,-0.15926275923954564
726.0,467.5,190.0,24.37848925590515,-0.15547210526922514
727.0,462.5,188.5,24.41454529762268,-0.15660919349124722
728.0,465.63031005859375,196.29225158691406,24.446558237075806,-0.15070323661549528
729.0,461.5,205.0,24.478517770767212,-0.1441064897391056
730.0,471.33233642578125,219.01197814941406,24.514535188674927,-0.13349859795657673
731.0,476.5284118652344,224.2157745361328,24.546526432037354,-0.12956137580462238
732.0,513.4379272460938,260.6168518066406,24.578534603118896,-0.10205879117236966
733.0,523.8688354492188,284.51678466796875,24.61460566520691,-0.08404146750868627
734.0,520.3017578125,314.39129638671875,24.646517992019653,-0.06156983258409193
735.0,532.2862548828125,356.528076171875,24.678523778915405,-0.02997830256609363
736.0,563.923583984375,394.5431823730469,24.71057152748108,-0.0015923544382404065
737.0,556.0,457.0,24.746533155441284,0.04477755302397646
738.0,542.8634033203125,482.72686767578125,24.778529167175293,0.06377255204230048
739.0,537.6570434570312,495.5,24.810561895370483,0.07317900355514678
740.0,531.0438232421875,507.17413330078125,24.84650421142578,0.08176155019688519
741.0,487.39105224609375,523.3386840820312,24.878494262695312,0.0936218266536532
742.0,480.0,518.9674072265625,24.9105703830719,0.09041725703805537
743.0,469.34478759765625,520.115234375,24.94650912284851,0.09125892289347004
744.0,500.0,508.79998779296875,24.978551626205444,0.08295571901314103
745.0,498.9224548339844,512.7786254882812,25.010595560073853,0.08587680903928546
746.0,491.3139953613281,494.54986572265625,25.046531200408936,0.07247987056158206
747.0,452.1849060058594,471.8534851074219,25.0785710811615,0.05575226370521019
748.0,475.0,423.0,25.110583066940308,0.01957805270909102
749.0,457.5,371.0,25.146591901779175,-0.019158551244947863
750.0,438.1515808105469,326.7285461425781,25.17857336997986,-0.05230703333322731
751.0,434.0119323730469,291.5316162109375,25.210533380508423,-0.07875977239997506
752.0,436.4461669921875,266.2157897949219,25.242568731307983,-0.09783494644658139
753.0,433.5,242.0,25.278557538986206,-0.11611590298580601
754.0,417.0,215.5,25.310548067092896,-0.1361565138824494
755.0,392.5,227.0,25.342579126358032,-0.12745535659570126
756.0,380.0,225.0,25.378560781478882,-0.12896814037773358
757.0,373.0,213.0,25.410532236099243,-0.13804890411412984
758.0,366.5,214.5,25.442588567733765,-0.13691343488274124
759.0,355.0,226.0,25.478514909744263,-0.128211723854862
760.0,348.5,236.0,25.51053547859192,-0.12065030300338997
761.0,348.5,245.5,25.542556524276733,-0.11347170849652471
762.0,355.796630859375,218.52752685546875,25.57858371734619,-0.13386520287763212
763.0,341.8190002441406,274.73822021484375,25.610498905181885,-0.0914091001833556
764.0,304.367431640625,273.5766906738281,25.64256262779236,-0.09228463305930246
765.0,311.73480224609375,294.32598876953125,25.67856240272522,-0.07665665683549155
766.0,285.0,317.0,25.71053719520569,-0.059610348997230306
767.0,308.1588134765625,285.5,25.742543935775757,-0.08330098871311006
768.0,291.0,277.5,25.77860951423645,-0.08932766015552249
769.0,293.0,283.5,25.810547590255737,-0.08480729054957162
770.0,297.5,286.5,25.842530012130737,-0.08254793022884468
771.0,305.0,296.0,25.874558687210083,-0.07539699081021078
772.0,310.041259765625,295.44866943359375,25.910529613494873,-0.07581183831589303
773.0,312.9017333984375,300.44036865234375,25.94250202178955,-0.07205655545302284
774.0,316.0789489746094,296.70062255859375,25.974568367004395,-0.07486983687088597
775.0,318.39788818359375,294.71966552734375,26.010597229003906,-0.07636040548480175
776.0,328.6724853515625,304.1502685546875,26.042553186416626,-0.06926662111868634
777.0,334.45709228515625,302.4780578613281,26.0746328830719,-0.07052405295557312
778.0,331.0,307.5,26.110580444335938,-0.0667483165107752
779.0,333.5,308.5,26.142528295516968,-0.06599666714685512
780.0,330.4302673339844,297.141845703125,26.174612760543823,-0.07453787321209396
781.0,331.81634521484375,286.1595458984375,26.2105975151062,-0.08280430513949594
782.0,329.5380554199219,299.26153564453125,26.242570400238037,-0.07294325344169714
783.0,323.7808837890625,298.3061828613281,26.274617671966553,-0.07366191922110699
784.0,323.0232238769531,295.7086486816406,26.31059956550598,-0.0756162150707371
785.0,326.40753173828125,296.61676025390625,26.342541694641113,-0.07493293387686961
786.0,326.7757873535156,307.9072265625,26.374574184417725,-0.06644221692281324
787.0,334.64093017578125,309.7229309082031,26.40660333633423,-0.06507754218292267
788.0,338.09014892578125,305.18853759765625,26.442562580108643,-0.06848597876134355
789.0,340.9766845703125,306.46759033203125,26.474624156951904,-0.06752439602869742
790.0,344.8790588378906,304.6379089355469,26.506579637527466,-0.06889997060003161
791.0,347.3909606933594,303.6064453125,26.542539596557617,-0.0696755331803619
792.0,352.05194091796875,305.7759704589844,26.574564933776855,-0.0680443375441867
793.0,351.5,304.5,26.60658311843872,-0.06900366097029154
794.0,355.4119567871094,306.4742431640625,26.642544746398926,-0.06751939475881905
795.0,344.2221374511719,305.389404296875,26.674590587615967,-0.06833496147991558
796.0,344.3290710449219,307.404296875,26.70659637451172,-0.06682025517781146
797.0,353.5,313.3823547363281,26.742555618286133,-0.06232780559896231
798.0,354.0,320.5,26.77455496788025,-0.056982112137243385
799.0,346.0,334.5,26.806588411331177,-0.04647768342534658
800.0,346.7283020019531,332.93377685546875,26.842625379562378,-0.047652158697734315
801.0,346.5,328.0,26.87458109855652,-0.05135302653925633
802.0,349.15960693359375,309.0563049316406,26.906586170196533,-0.06557854962999562
803.0,334.90594482421875,288.4703063964844,26.938602447509766,-0.08106435559929706
804.0,323.5741882324219,274.0564270019531,26.97456693649292,-0.09192300971304807
805.0,272.0,254.0,27.006558179855347,-0.10705283313998795
806.0,246.32568359375,247.42861938476562,27.038551807403564,-0.11201494596369976
807.0,225.0,254.5,27.074543952941895,-0.10667537507605093
808.0,230.0,261.5,27.106564044952393,-0.10139242457988357
809.0,249.51953125,271.0791320800781,27.1385977268219,-0.09416750253770792
810.0,265.05487060546875,300.62030029296875,27.174561023712158,-0.07192122186386737
811.0,295.85955810546875,320.0169982910156,27.206596851348877,-0.05734476014944184
812.0,318.5,346.0,27.23854422569275,-0.03785952698863554
813.0,350.28125,378.2366027832031,27.274590253829956,-0.013754355888103531
814.0,367.0,402.5,27.30665111541748,0.0043341055357378755
815.0,370.0,427.5,27.338616132736206,0.022919341273701543
816.0,371.8260498046875,435.4797058105469,27.374619007110596,0.028839861592793448
817.0,368.3333435058594,442.4815979003906,27.406641483306885,0.03403011315877791
818.0,370.00482177734375,452.7063293457031,27.438628911972046,0.041601171488833244
819.0,380.0,471.5,27.474653720855713,0.05549133482160723
820.0,378.5,457.5,27.506633758544922,0.045147330316172796
821.0,369.97271728515625,429.0537109375,27.53862977027893,0.024072563754470422
822.0,357.12091064453125,400.408935546875,27.570647478103638,0.0027771396711483987
823.0,318.38720703125,346.7317810058594,27.606605529785156,-0.03731145447590173
824.0,252.5,279.5,27.63861918449402,-0.08782062792186968
825.0,173.57699584960938,300.7470397949219,27.670644760131836,-0.0718258974113476
826.0,147.2334747314453,279.4889831542969,27.706615209579468,-0.08782892863184158
827.0,111.9646987915039,257.2690734863281,27.738566160202026,-0.10458520766294829
828.0,106.60272979736328,240.05389404296875,27.770631313323975,-0.11758643469316718
829.0,122.12105560302734,198.5157928466797,27.806640625,-0.14901842870063692
830.0,136.66981506347656,145.0736083984375,27.83861517906189,-0.1895662812911318
831.0,142.50462341308594,95.4653549194336,27.87067985534668,-0.2272874531284997
832.0,151.0,76.0,27.906593799591064,-0.24210417730003034
833.0,162.5,44.5,27.938620805740356,-0.2660942485443911
